date, pm25, pm10, o3, no2, so2, co
2020/1/18, 173, 117, 31, 25, 8, 7
2020/1/19, 172, 103, 23, 21, 8, 6
2020/1/20, 167, 120, 33, 29, 4, 9
2020/1/21, 173, 147, 29, 41, 4, 
2020/1/22, 191, 150, 33, 35, 5, 8
2020/1/23, 197, 123, 34, 31, 5, 8
2020/1/24, 174, 107, 37, 32, 5, 7
2020/1/25, 165, 157, 44, 37, 4, 12
2020/1/26, 200, 146, 27, 36, 6, 12
2020/1/27, 193, 141, 40, 38, 5, 11
2020/1/28, 196, 76, 24, 19, 2, 5
2020/1/29, 142, 88, 31, 20, 3, 9
2020/1/30, 158, 110, 35, 27, 6, 11
2020/1/31, 169, 96, 40, 30, 5, 8
2019/12/3, 179, 162, 33, 31, 9, 11
2019/12/4, 196, 123, 29, 27, 5, 8
2019/12/5, 176, 97, 29, 27, 2, 9
2019/12/6, 160, 108, 20, 34, 3, 11
2019/12/7, 158, 109, 15, 30, 4, 10
2019/12/8, 157, 76, 21, 17, 2, 4
2019/12/9, 127, 64, 3, 27, 1, 4
2019/12/10, 141, 84, 25, 24, 5, 6
2019/12/11, 153, 95, 24, 30, 2, 8
2019/12/12, 161, 126, 34, 30, 5, 9
2019/12/13, 180, 160, 21, 35, 6, 11
2019/12/14, 202, 110, 31, 21, 4, 6
2019/12/15, 171, 96, 24, 26, 5, 6
2019/12/16, 160, 104, 30, 23, 8, 7
2019/12/17, 162, 108, 28, 19, 6, 6
2019/12/18, 167, 105, 22, 18, 6, 5
2019/12/19, 168, 123, 30, 22, 4, 8
2019/12/20, 180, 166, 27, 32, 6, 12
2019/12/21, 211, 150, 26, 26, 2, 9
2019/12/22, 205, 151, 32, 26, 4, 11
2019/12/23, 210, 162, 29, 30, 5, 12
2019/12/24, 214, 158, 34, 43, 4, 15
2019/12/25, 193, 143, 18, 32, 8, 10
2019/12/26, 194, 106, 33, 20, 6, 8
2019/12/27, 175, 156, 29, 27, 9, 10
2019/12/28, 205, 130, 33, 26, 7, 7
2019/12/29, 185, , , , , 
2020/3/23, , 47, 30, 7, 4, 4
2019/12/31, , 190, 28, 37, 7, 13
2019/12/2, , 125, 16, 33, 3, 11
