date, pm25, pm10, o3, no2, so2, co
2019/9/25, 136, 82, 105, 29, 11, 22
2019/9/26, 138, 83, 96, 27, 9, 12
2019/9/27, 151, 87, 100, 24, 4, 7
2019/9/28, 134, 91, 101, 19, 4, 7
2019/9/29, 155, 86, 101, 15, 4, 6
2019/9/30, 118, 75, 79, 13, 4, 6
2019/4/1, 150, 120, 54, 28, 18, 13
2019/4/2, 210, 98, 81, 21, 12, 14
2019/4/3, 205, 133, 86, 23, 14, 12
2019/4/4, 204, 135, 97, 20, 17, 14
2019/4/5, 190, 198, 45, 18, 14, 13
2019/4/6, 146, 142, 65, 21, 17, 14
2019/4/7, 174, 113, 25, 28, 17, 16
2019/4/8, 144, 42, 29, 11, 6, 13
2019/4/9, 120, 66, 44, 15, 8, 22
2019/4/10, 164, 108, 54, 21, 10, 14
2019/4/11, 193, 107, 39, 28, 7, 14
2019/4/12, 195, 83, 41, 21, 8, 14
2019/4/13, 169, 64, 44, 17, 18, 15
2019/4/14, 75, 83, 57, 20, 8, 9
2019/4/15, 142, 70, 62, 14, 7, 9
2019/4/16, 127, 103, 71, 13, 7, 12
2019/4/17, 129, 216, 50, 14, 8, 14
2019/4/18, 132, 66, 35, 15, 9, 8
2019/4/19, 83, 85, 92, 23, 17, 13
2019/4/20, 158, 98, 69, 25, 11, 21
2019/4/21, 188, 99, 37, 24, 6, 17
2019/4/22, 166, 63, 56, 11, 3, 13
2019/4/23, 131, 76, 70, 13, 5, 15
2019/4/24, 134, 38, 58, 7, 4, 8
2019/4/25, 79, 109, 43, 11, 6, 8
2019/4/26, 133, 84, 29, 24, 9, 9
2019/4/27, 166, 55, 61, 10, 7, 8
2019/4/28, 156, 86, 59, 15, 5, 12
2019/4/29, 183, 127, 47, 16, 8, 12
2019/4/30, 133, 77, 55, 24, 13, 18
2019/5/1, 95, 81, 80, 21, 9, 8
2019/5/2, 130, 89, 91, 15, 12, 8
2019/5/3, 127, 77, 75, 15, 8, 8
2019/5/4, 142, 149, 53, 21, 14, 10
