date, pm25, pm10, o3, no2, so2, co
2019/11/9, 191, 75, 35, 20, 5, 8
2019/11/10, 114, 83, 34, 28, 13, 9
2019/11/11, 113, 86, 52, 27, 14, 11
2019/11/12, 141, 54, 30, 12, 6, 7
2019/11/13, 74, 65, 31, 19, 5, 8
2019/11/14, 89, 63, 33, 21, 6, 8
2019/11/15, 103, 117, 18, 33, 15, 13
2019/11/16, 179, 113, 24, 19, 8, 12
2019/11/17, 182, 133, 28, 15, 7, 7
2019/11/18, 124, 89, 28, 23, 6, 9
2019/11/19, 120, 90, 14, 28, 8, 10
2019/11/20, 156, 97, 30, 29, 12, 9
2019/11/21, 165, 103, 30, 33, 7, 12
2019/11/22, 174, 117, 31, 29, 8, 13
2019/11/23, 197, 107, 24, 17, 7, 12
2019/11/24, 180, 45, 22, 13, 6, 7
2019/11/25, 76, 61, 18, 19, 6, 8
2019/11/26, 115, 82, 12, 22, 9, 10
2019/11/27, 160, 71, 20, 22, 8, 8
2019/11/28, 145, 67, 19, 19, 7, 7
2019/11/29, 150, 83, 10, 21, 8, 10
2019/11/30, 166, 54, 29, 13, 8, 7
2019/12/1, 120, 55, 42, 24, 9, 7
2019/12/2, 90, 62, 31, 27, 7, 8
2019/12/3, 105, 59, 30, 27, 15, 7
2019/12/4, 109, 81, 46, 27, 21, 9
2019/12/5, 145, 83, 12, 19, 5, 9
2019/12/6, 168, 116, 19, 25, 4, 11
2019/12/7, 208, 143, 38, 30, 5, 15
2019/12/8, 239, 101, 37, 30, 6, 14
2019/12/9, 189, 78, 33, 24, 6, 10
2019/12/10, 137, 90, 23, 30, 10, 10
2019/12/11, 142, 105, 28, 32, 14, 23
2019/12/12, 177, 114, 41, 30, 12, 13
2019/12/13, 187, 89, 13, 27, 9, 12
2019/12/14, 168, 60, 8, 20, 5, 10
2019/12/15, 138, 49, 17, 15, 5, 11
2019/12/16, 114, 63, 21, 16, 8, 11
2019/12/17, 151, 56, 23, 16, 8, 10
2019/12/18, 146, 76, 22, 23, 6, 10
2019/12/19, 163, 93, 16, 23, 4, 11
2019/12/20, 185, 110, 21, 24, 6, 14
2019/12/21, 201, 93, 20, 23, 5, 13
2019/12/22, 184, 122, 9, 21, 3, 16
2019/12/23, 219, 148, 5, 24, 6, 17
2019/12/24, 250, 177, 32, 27, 5, 18
2019/12/25, 261, 72, 27, 16, 6, 9
2019/12/26, 116, 60, 27, 21, 5, 8
2019/12/27, 107, 73, 33, 16, 6, 9
2019/12/28, 153, 81, 23, 17, 5, 10
2019/12/29, 171, , , , , 
2019/7/1, 92, 65, 111, 25, 7, 8
2019/7/2, 106, 61, 111, 24, 6, 7
2019/7/3, 118, 71, 55, 32, 8, 9
2019/7/4, 119, 52, 78, 20, 5, 7
2019/7/5, 111, 50, 75, 11, 7, 7
2019/7/6, 84, 43, 80, 10, 9, 6
2019/7/7, 71, 53, 52, 9, 7, 7
2019/7/8, 109, 62, 106, 14, 14, 9
2019/7/9, 140, 59, 130, 13, 10, 8
2019/7/10, 132, 56, 90, 17, 7, 8
2019/7/11, 127, 48, 59, 18, 5, 7
2019/7/12, 85, 56, 104, 16, 6, 8
2019/7/13, 87, 49, 89, 15, 5, 7
2019/7/14, 78, 49, 94, 15, 5, 7
2019/7/15, 79, 60, 101, 15, 8, 8
2019/7/16, 103, 52, 65, 11, 7, 8
2019/7/17, 99, 55, 69, 12, 8, 10
2019/7/18, 97, 96, 113, 12, 7, 11
2019/7/19, 152, 81, 110, 19, 6, 11
2019/7/20, 154, 76, 102, 11, 7, 13
2019/7/21, 136, 54, 88, 16, 6, 9
2019/7/22, 90, 42, 67, 10, 7, 8
2019/7/23, 62, 55, 127, 11, 7, 9
2019/7/24, 91, 33, 103, 10, 5, 7
2019/7/25, 79, 34, 53, 9, 3, 6
2019/7/26, 55, 35, 68, 9, 4, 6
2019/7/27, 52, 38, 61, 12, 3, 6
2019/7/28, 60, 37, 54, 13, 5, 6
2019/7/29, 58, 31, 56, 9, 6, 7
2019/7/30, 63, 23, 51, 8, 3, 6
2019/7/31, 53, 33, 48, 13, 5, 7
2019/8/1, 65, 26, 36, 7, 4, 6
2019/8/2, 61, 46, 46, 6, 4, 7
2019/8/3, 84, 51, 60, 7, 4, 7
2019/8/4, 106, 44, 46, 10, 6, 7
2019/8/5, 80, 44, 46, 13, 7, 8
2019/8/6, 69, 39, 63, 11, 7, 8
2019/8/7, 74, 47, 58, 10, 6, 7
2019/8/8, 84, 53, 65, 8, 7, 8
2019/8/9, 95, 30, 54, 7, 6, 9
2019/8/10, 69, 37, 70, 8, 6, 8
2019/8/11, 79, 44, 71, 18, 6, 9
2019/8/12, 76, 56, 71, 18, 6, 9
2019/8/13, 95, 58, 82, 17, 6, 9
2019/8/14, 90, 57, 92, 17, 10, 9
